Name,Latitude,Longitude,Latitude (Rad),Longitude (Rad),Timestamp,Time Delta (s),Haversine Distance (Km),Haversine Distance (m),Velocity (m / s) = Distance (m) / Time (s)
685,40.18623,-8.41466,0.7013820275,-0.1468635224,1/23/2016 12:04:15,1.16,0,0,0.00
686,40.18623,-8.41467,0.7013820275,-0.146863697,1/23/2016 12:04:16,1.16,0.0008494748993,0.8494748993,0.73
687,40.18624,-8.41468,0.701382202,-0.1468638715,1/23/2016 12:04:17,1.16,0.00139929935,1.39929935,1.21
688,40.18624,-8.41469,0.701382202,-0.146864046,1/23/2016 12:04:18,1.16,0.000849474774,0.849474774,0.73
689,40.18624,-8.41471,0.701382202,-0.1468643951,1/23/2016 12:04:19,1.16,0.001698949548,1.698949548,1.47
690,40.18625,-8.41472,0.7013823765,-0.1468645696,1/23/2016 12:04:20,1.16,0.001399299274,1.399299274,1.21
691,40.18626,-8.41474,0.7013825511,-0.1468649187,1/23/2016 12:04:21,1.16,0.002030482568,2.030482568,1.75
692,40.18627,-8.41475,0.7013827256,-0.1468650932,1/23/2016 12:04:22,1.16,0.001399299121,1.399299121,1.21
693,40.18628,-8.41476,0.7013829001,-0.1468652678,1/23/2016 12:04:23,1.16,0.001399299046,1.399299046,1.21
694,40.18628,-8.41477,0.7013829001,-0.1468654423,1/23/2016 12:04:24,1.16,0.0008494742731,0.8494742731,0.73
695,40.18628,-8.41478,0.7013829001,-0.1468656168,1/23/2016 12:04:25,1.16,0.0008494742731,0.8494742731,0.73
696,40.18628,-8.41479,0.7013829001,-0.1468657914,1/23/2016 12:04:26,1.16,0.0008494742732,0.8494742732,0.73
697,40.18628,-8.4148,0.7013829001,-0.1468659659,1/23/2016 12:04:27,1.16,0.000849474273,0.849474273,0.73
698,40.18627,-8.41481,0.7013827256,-0.1468661404,1/23/2016 12:04:28,1.16,0.001399299045,1.399299045,1.21
699,40.18627,-8.41483,0.7013827256,-0.1468664895,1/23/2016 12:04:29,1.16,0.001698948797,1.698948797,1.47
700,40.18626,-8.41484,0.7013825511,-0.146866664,1/23/2016 12:04:30,1.16,0.001399299121,1.399299121,1.21
701,40.18626,-8.41485,0.7013825511,-0.1468668386,1/23/2016 12:04:31,1.16,0.0008494745236,0.8494745236,0.73
702,40.18626,-8.41486,0.7013825511,-0.1468670131,1/23/2016 12:04:32,1.16,0.0008494745236,0.8494745236,0.73
703,40.18626,-8.41487,0.7013825511,-0.1468671876,1/23/2016 12:04:33,1.16,0.0008494745236,0.8494745236,0.73
704,40.18625,-8.41488,0.7013823765,-0.1468673622,1/23/2016 12:04:34,1.16,0.001399299197,1.399299197,1.21
705,40.18625,-8.41489,0.7013823765,-0.1468675367,1/23/2016 12:04:35,1.16,0.0008494746488,0.8494746488,0.73
706,40.18624,-8.4149,0.701382202,-0.1468677112,1/23/2016 12:04:36,1.16,0.001399299273,1.399299273,1.21
707,40.18625,-8.41491,0.7013823765,-0.1468678858,1/23/2016 12:04:37,1.16,0.001399299274,1.399299274,1.21
708,40.18624,-8.41491,0.701382202,-0.1468678858,1/23/2016 12:04:38,1.16,0.001111949267,1.111949267,0.96
709,40.18625,-8.41493,0.7013823765,-0.1468682348,1/23/2016 12:04:39,1.16,0.002030482778,2.030482778,1.75
710,40.18624,-8.41494,0.701382202,-0.1468684094,1/23/2016 12:04:40,1.16,0.001399299274,1.399299274,1.21
711,40.18624,-8.41495,0.701382202,-0.1468685839,1/23/2016 12:04:41,1.16,0.000849474774,0.849474774,0.73
712,40.18624,-8.41496,0.701382202,-0.1468687584,1/23/2016 12:04:42,1.16,0.0008494747742,0.8494747742,0.73
713,40.18624,-8.41498,0.701382202,-0.1468691075,1/23/2016 12:04:43,1.16,0.001698949548,1.698949548,1.47
714,40.18625,-8.41498,0.7013823765,-0.1468691075,1/23/2016 12:04:44,1.16,0.001111949267,1.111949267,0.96
715,40.18625,-8.41499,0.7013823765,-0.146869282,1/23/2016 12:04:45,1.16,0.0008494746488,0.8494746488,0.73
716,40.18624,-8.41499,0.701382202,-0.146869282,1/23/2016 12:04:46,1.16,0.001111949267,1.111949267,0.96
717,40.18624,-8.415,0.701382202,-0.1468694566,1/23/2016 12:04:47,1.16,0.000849474774,0.849474774,0.73
718,40.18624,-8.41501,0.701382202,-0.1468696311,1/23/2016 12:04:48,1.16,0.0008494747742,0.8494747742,0.73
719,40.18626,-8.41502,0.7013825511,-0.1468698056,1/23/2016 12:04:49,1.16,0.002380615858,2.380615858,2.06
720,40.18626,-8.41503,0.7013825511,-0.1468699802,1/23/2016 12:04:50,1.16,0.0008494745234,0.8494745234,0.73
721,40.18626,-8.41504,0.7013825511,-0.1468701547,1/23/2016 12:04:51,1.16,0.0008494745236,0.8494745236,0.73
722,40.18627,-8.41505,0.7013827256,-0.1468703292,1/23/2016 12:04:52,1.16,0.001399299122,1.399299122,1.21
723,40.18628,-8.41507,0.7013829001,-0.1468706783,1/23/2016 12:04:53,1.16,0.00203048215,2.03048215,1.75
724,40.18627,-8.41507,0.7013827256,-0.1468706783,1/23/2016 12:04:54,1.16,0.001111949267,1.111949267,0.96
725,40.18627,-8.41508,0.7013827256,-0.1468708528,1/23/2016 12:04:55,1.16,0.0008494743983,0.8494743983,0.73
726,40.18627,-8.41508,0.7013827256,-0.1468708528,1/23/2016 12:04:56,1.16,0,0,0.00
727,40.18626,-8.41508,0.7013825511,-0.1468708528,1/23/2016 12:04:57,1.16,0.001111949267,1.111949267,0.96
728,40.18626,-8.41509,0.7013825511,-0.1468710274,1/23/2016 12:04:58,1.16,0.0008494745236,0.8494745236,0.73
729,40.18625,-8.4151,0.7013823765,-0.1468712019,1/23/2016 12:04:59,1.16,0.001399299197,1.399299197,1.21
730,40.18625,-8.41511,0.7013823765,-0.1468713764,1/23/2016 12:05:00,1.16,0.0008494746488,0.8494746488,0.73
731,40.18625,-8.41512,0.7013823765,-0.146871551,1/23/2016 12:05:01,1.16,0.0008494746488,0.8494746488,0.73
732,40.18625,-8.41514,0.7013823765,-0.1468719,1/23/2016 12:05:02,1.16,0.001698949297,1.698949297,1.47
733,40.18625,-8.41515,0.7013823765,-0.1468720745,1/23/2016 12:05:03,1.16,0.0008494746489,0.8494746489,0.73
734,40.18625,-8.41516,0.7013823765,-0.1468722491,1/23/2016 12:05:04,1.16,0.0008494746488,0.8494746488,0.73
735,40.18626,-8.41516,0.7013825511,-0.1468722491,1/23/2016 12:05:05,1.16,0.001111949266,1.111949266,0.96
736,40.18627,-8.41517,0.7013827256,-0.1468724236,1/23/2016 12:05:06,1.16,0.001399299121,1.399299121,1.21
737,40.18627,-8.41518,0.7013827256,-0.1468725981,1/23/2016 12:05:07,1.16,0.0008494743983,0.8494743983,0.73
738,40.18627,-8.41519,0.7013827256,-0.1468727727,1/23/2016 12:05:08,1.16,0.0008494743985,0.8494743985,0.73
739,40.18627,-8.41521,0.7013827256,-0.1468731217,1/23/2016 12:05:09,1.16,0.001698948797,1.698948797,1.47
740,40.18627,-8.41522,0.7013827256,-0.1468732963,1/23/2016 12:05:10,1.16,0.0008494743983,0.8494743983,0.73
741,40.18627,-8.41523,0.7013827256,-0.1468734708,1/23/2016 12:05:11,1.16,0.0008494743983,0.8494743983,0.73
742,40.18627,-8.41525,0.7013827256,-0.1468738199,1/23/2016 12:05:12,1.16,0.001698948797,1.698948797,1.47
743,40.18627,-8.41526,0.7013827256,-0.1468739944,1/23/2016 12:05:13,1.16,0.0008494743982,0.8494743982,0.73
744,40.18628,-8.41527,0.7013829001,-0.1468741689,1/23/2016 12:05:14,1.16,0.001399299046,1.399299046,1.21
745,40.18628,-8.41528,0.7013829001,-0.1468743435,1/23/2016 12:05:15,1.16,0.0008494742731,0.8494742731,0.73
746,40.18628,-8.41529,0.7013829001,-0.146874518,1/23/2016 12:05:16,1.16,0.0008494742732,0.8494742732,0.73
747,40.18629,-8.4153,0.7013830747,-0.1468746925,1/23/2016 12:05:17,1.16,0.001399298969,1.399298969,1.21
748,40.1863,-8.41531,0.7013832492,-0.1468748671,1/23/2016 12:05:18,1.16,0.001399298893,1.399298893,1.21
749,40.18631,-8.41532,0.7013834237,-0.1468750416,1/23/2016 12:05:19,1.16,0.001399298817,1.399298817,1.21
750,40.18631,-8.41533,0.7013834237,-0.1468752161,1/23/2016 12:05:20,1.16,0.0008494738976,0.8494738976,0.73
751,40.18632,-8.41535,0.7013835983,-0.1468755652,1/23/2016 12:05:21,1.16,0.002030481311,2.030481311,1.75
752,40.18632,-8.41536,0.7013835983,-0.1468757397,1/23/2016 12:05:22,1.16,0.0008494737722,0.8494737722,0.73
753,40.18632,-8.41537,0.7013835983,-0.1468759143,1/23/2016 12:05:23,1.16,0.0008494737722,0.8494737722,0.73
754,40.18632,-8.41538,0.7013835983,-0.1468760888,1/23/2016 12:05:24,1.16,0.0008494737723,0.8494737723,0.73
755,40.18632,-8.41539,0.7013835983,-0.1468762633,1/23/2016 12:05:25,1.16,0.0008494737722,0.8494737722,0.73
756,40.18632,-8.41539,0.7013835983,-0.1468762633,1/23/2016 12:05:26,1.16,0,0,0.00
757,40.18632,-8.4154,0.7013835983,-0.1468764379,1/23/2016 12:05:27,1.16,0.0008494737722,0.8494737722,0.73
758,40.18631,-8.41541,0.7013834237,-0.1468766124,1/23/2016 12:05:27,0.00,0.001399298741,1.399298741,0.00
759,40.18631,-8.41541,0.7013834237,-0.1468766124,1/23/2016 12:05:28,1.16,0,0,0.00
760,40.18631,-8.41542,0.7013834237,-0.1468767869,1/23/2016 12:05:29,1.16,0.0008494738974,0.8494738974,0.73
761,40.1863,-8.41544,0.7013832492,-0.146877136,1/23/2016 12:05:30,1.16,0.002030481521,2.030481521,1.75
762,40.1863,-8.41544,0.7013832492,-0.146877136,1/23/2016 12:05:31,1.16,0,0,0.00
763,40.18629,-8.41545,0.7013830747,-0.1468773105,1/23/2016 12:05:32,1.16,0.001399298893,1.399298893,1.21
764,40.18629,-8.41546,0.7013830747,-0.1468774851,1/23/2016 12:05:33,1.16,0.0008494741479,0.8494741479,0.73
765,40.18628,-8.41546,0.7013829001,-0.1468774851,1/23/2016 12:05:34,1.16,0.001111949267,1.111949267,0.96
766,40.18628,-8.41547,0.7013829001,-0.1468776596,1/23/2016 12:05:35,1.16,0.0008494742731,0.8494742731,0.73
767,40.18628,-8.41547,0.7013829001,-0.1468776596,1/23/2016 12:05:36,1.16,0,0,0.00
768,40.18627,-8.41548,0.7013827256,-0.1468778341,1/23/2016 12:05:37,1.16,0.001399299046,1.399299046,1.21
769,40.18627,-8.41549,0.7013827256,-0.1468780087,1/23/2016 12:05:38,1.16,0.0008494743983,0.8494743983,0.73
770,40.18628,-8.4155,0.7013829001,-0.1468781832,1/23/2016 12:05:39,1.16,0.001399299045,1.399299045,1.21
771,40.18628,-8.41551,0.7013829001,-0.1468783577,1/23/2016 12:05:40,1.16,0.0008494742731,0.8494742731,0.73
772,40.18628,-8.41552,0.7013829001,-0.1468785323,1/23/2016 12:05:41,1.16,0.0008494742732,0.8494742732,0.73
773,40.18629,-8.41554,0.7013830747,-0.1468788813,1/23/2016 12:05:42,1.16,0.00203048194,2.03048194,1.75
774,40.18629,-8.41555,0.7013830747,-0.1468790559,1/23/2016 12:05:43,1.16,0.0008494741479,0.8494741479,0.73
775,40.1863,-8.41556,0.7013832492,-0.1468792304,1/23/2016 12:05:44,1.16,0.001399298893,1.399298893,1.21
776,40.1863,-8.41556,0.7013832492,-0.1468792304,1/23/2016 12:05:45,1.16,0,0,0.00
777,40.18629,-8.41557,0.7013830747,-0.1468794049,1/23/2016 12:05:46,1.16,0.001399298893,1.399298893,1.21
778,40.18629,-8.41558,0.7013830747,-0.1468795795,1/23/2016 12:05:47,1.16,0.0008494741479,0.8494741479,0.73
779,40.18629,-8.41559,0.7013830747,-0.146879754,1/23/2016 12:05:48,1.16,0.0008494741479,0.8494741479,0.73
780,40.18629,-8.4156,0.7013830747,-0.1468799285,1/23/2016 12:05:49,1.16,0.0008494741479,0.8494741479,0.73
781,40.18629,-8.41561,0.7013830747,-0.1468801031,1/23/2016 12:05:50,1.16,0.0008494741479,0.8494741479,0.73
782,40.18628,-8.41562,0.7013829001,-0.1468802776,1/23/2016 12:05:51,1.16,0.001399298969,1.399298969,1.21
783,40.18628,-8.41562,0.7013829001,-0.1468802776,1/23/2016 12:05:52,1.16,0,0,0.00
784,40.18628,-8.41563,0.7013829001,-0.1468804521,1/23/2016 12:05:53,1.16,0.0008494742731,0.8494742731,0.73
785,40.18628,-8.41564,0.7013829001,-0.1468806267,1/23/2016 12:05:54,1.16,0.000849474273,0.849474273,0.73
786,40.18627,-8.41564,0.7013827256,-0.1468806267,1/23/2016 12:05:55,1.16,0.001111949267,1.111949267,0.96
787,40.18628,-8.41565,0.7013829001,-0.1468808012,1/23/2016 12:05:56,1.16,0.001399299046,1.399299046,1.21
788,40.18627,-8.41566,0.7013827256,-0.1468809757,1/23/2016 12:05:57,1.16,0.001399299045,1.399299045,1.21
789,40.18627,-8.41567,0.7013827256,-0.1468811503,1/23/2016 12:05:58,1.16,0.0008494743983,0.8494743983,0.73
790,40.18626,-8.41568,0.7013825511,-0.1468813248,1/23/2016 12:05:59,1.16,0.001399299122,1.399299122,1.21
791,40.18626,-8.41569,0.7013825511,-0.1468814993,1/23/2016 12:06:00,1.16,0.0008494745234,0.8494745234,0.73
792,40.18627,-8.4157,0.7013827256,-0.1468816739,1/23/2016 12:06:01,1.16,0.001399299121,1.399299121,1.21
793,40.18627,-8.41571,0.7013827256,-0.1468818484,1/23/2016 12:06:02,1.16,0.0008494743985,0.8494743985,0.73
794,40.18628,-8.41572,0.7013829001,-0.1468820229,1/23/2016 12:06:03,1.16,0.001399299045,1.399299045,1.21
795,40.18628,-8.41574,0.7013829001,-0.146882372,1/23/2016 12:06:04,1.16,0.001698948546,1.698948546,1.47
796,40.18628,-8.41575,0.7013829001,-0.1468825465,1/23/2016 12:06:05,1.16,0.0008494742731,0.8494742731,0.73
797,40.18628,-8.41575,0.7013829001,-0.1468825465,1/23/2016 12:06:06,1.16,0,0,0.00
798,40.18628,-8.41576,0.7013829001,-0.1468827211,1/23/2016 12:06:07,1.16,0.0008494742732,0.8494742732,0.73
799,40.18628,-8.41577,0.7013829001,-0.1468828956,1/23/2016 12:06:08,1.16,0.0008494742731,0.8494742731,0.73
800,40.18628,-8.41578,0.7013829001,-0.1468830701,1/23/2016 12:06:09,1.16,0.0008494742731,0.8494742731,0.73
801,40.18628,-8.4158,0.7013829001,-0.1468834192,1/23/2016 12:06:10,1.16,0.001698948546,1.698948546,1.47
802,40.18628,-8.41581,0.7013829001,-0.1468835937,1/23/2016 12:06:11,1.16,0.0008494742731,0.8494742731,0.73
803,40.18628,-8.41583,0.7013829001,-0.1468839428,1/23/2016 12:06:12,1.16,0.001698948546,1.698948546,1.47
804,40.18628,-8.41584,0.7013829001,-0.1468841173,1/23/2016 12:06:13,1.16,0.0008494742731,0.8494742731,0.73
805,40.18628,-8.41586,0.7013829001,-0.1468844664,1/23/2016 12:06:14,1.16,0.001698948546,1.698948546,1.47
806,40.18627,-8.41587,0.7013827256,-0.1468846409,1/23/2016 12:06:15,1.16,0.001399299045,1.399299045,1.21
807,40.18627,-8.41588,0.7013827256,-0.1468848155,1/23/2016 12:06:16,1.16,0.0008494743983,0.8494743983,0.73
808,40.18626,-8.41589,0.7013825511,-0.14688499,1/23/2016 12:06:17,1.16,0.001399299121,1.399299121,1.21
809,40.18626,-8.41589,0.7013825511,-0.14688499,1/23/2016 12:06:18,1.16,0,0,0.00
810,40.18626,-8.4159,0.7013825511,-0.1468851645,1/23/2016 12:06:19,1.16,0.0008494745237,0.8494745237,0.73
811,40.18626,-8.41591,0.7013825511,-0.1468853391,1/23/2016 12:06:20,1.16,0.0008494745236,0.8494745236,0.73
812,40.18625,-8.41592,0.7013823765,-0.1468855136,1/23/2016 12:06:21,1.16,0.001399299197,1.399299197,1.21
813,40.18625,-8.41593,0.7013823765,-0.1468856881,1/23/2016 12:06:22,1.16,0.0008494746488,0.8494746488,0.73
814,40.18625,-8.41594,0.7013823765,-0.1468858627,1/23/2016 12:06:23,1.16,0.0008494746489,0.8494746489,0.73
815,40.18625,-8.41594,0.7013823765,-0.1468858627,1/23/2016 12:06:24,1.16,0,0,0.00
816,40.18625,-8.41594,0.7013823765,-0.1468858627,1/23/2016 12:06:25,1.16,0,0,0.00
817,40.18624,-8.41595,0.701382202,-0.1468860372,1/23/2016 12:06:26,1.16,0.001399299274,1.399299274,1.21
818,40.18625,-8.41596,0.7013823765,-0.1468862117,1/23/2016 12:06:27,1.16,0.001399299274,1.399299274,1.21
819,40.18625,-8.41597,0.7013823765,-0.1468863862,1/23/2016 12:06:28,1.16,0.0008494746489,0.8494746489,0.73
820,40.18625,-8.41598,0.7013823765,-0.1468865608,1/23/2016 12:06:29,1.16,0.0008494746487,0.8494746487,0.73
821,40.18625,-8.41599,0.7013823765,-0.1468867353,1/23/2016 12:06:30,1.16,0.0008494746489,0.8494746489,0.73
822,40.18625,-8.41601,0.7013823765,-0.1468870844,1/23/2016 12:06:31,1.16,0.001698949298,1.698949298,1.47
823,40.18625,-8.41602,0.7013823765,-0.1468872589,1/23/2016 12:06:32,1.16,0.0008494746488,0.8494746488,0.73
824,40.18625,-8.41603,0.7013823765,-0.1468874334,1/23/2016 12:06:33,1.16,0.0008494746487,0.8494746487,0.73
825,40.18625,-8.41604,0.7013823765,-0.146887608,1/23/2016 12:06:34,1.16,0.0008494746491,0.8494746491,0.73
826,40.18626,-8.41605,0.7013825511,-0.1468877825,1/23/2016 12:06:35,1.16,0.001399299197,1.399299197,1.21
827,40.18626,-8.41606,0.7013825511,-0.146887957,1/23/2016 12:06:36,1.16,0.0008494745237,0.8494745237,0.73
828,40.18626,-8.41607,0.7013825511,-0.1468881316,1/23/2016 12:06:37,1.16,0.0008494745236,0.8494745236,0.73
829,40.18625,-8.41609,0.7013823765,-0.1468884806,1/23/2016 12:06:38,1.16,0.002030482568,2.030482568,1.75
830,40.18625,-8.4161,0.7013823765,-0.1468886552,1/23/2016 12:06:39,1.16,0.0008494746487,0.8494746487,0.73
831,40.18626,-8.41611,0.7013825511,-0.1468888297,1/23/2016 12:06:40,1.16,0.001399299197,1.399299197,1.21
832,40.18626,-8.41612,0.7013825511,-0.1468890042,1/23/2016 12:06:41,1.16,0.0008494745236,0.8494745236,0.73
833,40.18627,-8.41613,0.7013827256,-0.1468891788,1/23/2016 12:06:42,1.16,0.001399299122,1.399299122,1.21
834,40.18628,-8.41614,0.7013829001,-0.1468893533,1/23/2016 12:06:43,1.16,0.001399299045,1.399299045,1.21
835,40.18628,-8.41615,0.7013829001,-0.1468895278,1/23/2016 12:06:44,1.16,0.0008494742731,0.8494742731,0.73
836,40.18628,-8.41616,0.7013829001,-0.1468897024,1/23/2016 12:06:45,1.16,0.0008494742731,0.8494742731,0.73
837,40.18628,-8.41616,0.7013829001,-0.1468897024,1/23/2016 12:06:46,1.16,0,0,0.00
838,40.18627,-8.41616,0.7013827256,-0.1468897024,1/23/2016 12:06:47,1.16,0.001111949267,1.111949267,0.96
839,40.18627,-8.41616,0.7013827256,-0.1468897024,1/23/2016 12:06:48,1.16,0,0,0.00
840,40.18627,-8.41616,0.7013827256,-0.1468897024,1/23/2016 12:06:49,1.16,0,0,0.00
841,40.18627,-8.41616,0.7013827256,-0.1468897024,1/23/2016 12:06:50,1.16,0,0,0.00
842,40.18627,-8.41616,0.7013827256,-0.1468897024,1/23/2016 12:06:51,1.16,0,0,0.00
843,40.18627,-8.41616,0.7013827256,-0.1468897024,1/23/2016 12:06:52,1.16,0,0,0.00
844,40.18627,-8.41616,0.7013827256,-0.1468897024,1/23/2016 12:06:53,1.16,0,0,0.00
845,40.18627,-8.41616,0.7013827256,-0.1468897024,1/23/2016 12:06:54,1.16,0,0,0.00
846,40.18627,-8.41616,0.7013827256,-0.1468897024,1/23/2016 12:06:55,1.16,0,0,0.00
847,40.18627,-8.41616,0.7013827256,-0.1468897024,1/23/2016 12:06:56,1.16,0,0,0.00
848,40.18627,-8.41616,0.7013827256,-0.1468897024,1/23/2016 12:06:57,1.16,0,0,0.00
849,40.18627,-8.41616,0.7013827256,-0.1468897024,1/23/2016 12:06:58,1.16,0,0,0.00
850,40.18627,-8.41616,0.7013827256,-0.1468897024,1/23/2016 12:06:59,1.16,0,0,0.00
851,40.18628,-8.41617,0.7013829001,-0.1468898769,1/23/2016 12:07:00,1.16,0.001399299045,1.399299045,1.21
852,40.18629,-8.41617,0.7013830747,-0.1468898769,1/23/2016 12:07:01,1.16,0.001111949267,1.111949267,0.96
853,40.1863,-8.41617,0.7013832492,-0.1468898769,1/23/2016 12:07:02,1.16,0.001111949267,1.111949267,0.96
854,40.1863,-8.41617,0.7013832492,-0.1468898769,1/23/2016 12:07:03,1.16,0,0,0.00
855,40.18631,-8.41617,0.7013834237,-0.1468898769,1/23/2016 12:07:04,1.16,0.001111949267,1.111949267,0.96
856,40.18632,-8.41618,0.7013835983,-0.1468900514,1/23/2016 12:07:05,1.16,0.001399298741,1.399298741,1.21
857,40.18633,-8.41619,0.7013837728,-0.146890226,1/23/2016 12:07:06,1.16,0.001399298665,1.399298665,1.21
858,40.18633,-8.41619,0.7013837728,-0.146890226,1/23/2016 12:07:07,1.16,0,0,0.00
859,40.18634,-8.41619,0.7013839473,-0.146890226,1/23/2016 12:07:08,1.16,0.001111949267,1.111949267,0.96
860,40.18634,-8.41618,0.7013839473,-0.1468900514,1/23/2016 12:07:09,1.16,0.0008494735217,0.8494735217,0.73
861,40.18634,-8.41618,0.7013839473,-0.1468900514,1/23/2016 12:07:10,1.16,0,0,0.00
862,40.18634,-8.41618,0.7013839473,-0.1468900514,1/23/2016 12:07:11,1.16,0,0,0.00
863,40.18634,-8.41618,0.7013839473,-0.1468900514,1/23/2016 12:07:12,1.16,0,0,0.00
864,40.18634,-8.41618,0.7013839473,-0.1468900514,1/23/2016 12:07:13,1.16,0,0,0.00
865,40.18634,-8.41617,0.7013839473,-0.1468898769,1/23/2016 12:07:14,1.16,0.0008494735219,0.8494735219,0.73
866,40.18635,-8.41617,0.7013841219,-0.1468898769,1/23/2016 12:07:15,1.16,0.001111949267,1.111949267,0.96
867,40.18635,-8.41617,0.7013841219,-0.1468898769,1/23/2016 12:07:16,1.16,0,0,0.00
868,40.18635,-8.41617,0.7013841219,-0.1468898769,1/23/2016 12:07:17,1.16,0,0,0.00
869,40.18635,-8.41617,0.7013841219,-0.1468898769,1/23/2016 12:07:18,1.16,0,0,0.00
870,40.18635,-8.41617,0.7013841219,-0.1468898769,1/23/2016 12:07:19,1.16,0,0,0.00
871,40.18635,-8.41617,0.7013841219,-0.1468898769,1/23/2016 12:07:20,1.16,0,0,0.00
872,40.18635,-8.41617,0.7013841219,-0.1468898769,1/23/2016 12:07:21,1.16,0,0,0.00
873,40.18635,-8.41617,0.7013841219,-0.1468898769,1/23/2016 12:07:22,1.16,0,0,0.00
874,40.18635,-8.41617,0.7013841219,-0.1468898769,1/23/2016 12:07:23,1.16,0,0,0.00
875,40.18635,-8.41617,0.7013841219,-0.1468898769,1/23/2016 12:07:24,1.16,0,0,0.00
876,40.18635,-8.41618,0.7013841219,-0.1468900514,1/23/2016 12:07:25,1.16,0.0008494733966,0.8494733966,0.73
877,40.18636,-8.41618,0.7013842964,-0.1468900514,1/23/2016 12:07:26,1.16,0.001111949267,1.111949267,0.96
878,40.18636,-8.41618,0.7013842964,-0.1468900514,1/23/2016 12:07:27,1.16,0,0,0.00
879,40.18637,-8.41619,0.7013844709,-0.146890226,1/23/2016 12:07:28,1.16,0.001399298361,1.399298361,1.21
880,40.18638,-8.4162,0.7013846455,-0.1468904005,1/23/2016 12:07:29,1.16,0.001399298285,1.399298285,1.21
881,40.18638,-8.4162,0.7013846455,-0.1468904005,1/23/2016 12:07:30,1.16,0,0,0.00
882,40.18638,-8.4162,0.7013846455,-0.1468904005,1/23/2016 12:07:31,1.16,0,0,0.00
883,40.18638,-8.4162,0.7013846455,-0.1468904005,1/23/2016 12:07:31,0.00,0,0,0.00
884,40.18638,-8.4162,0.7013846455,-0.1468904005,1/23/2016 12:07:32,1.16,0,0,0.00
885,40.18638,-8.4162,0.7013846455,-0.1468904005,1/23/2016 12:07:33,1.16,0,0,0.00
886,40.18638,-8.4162,0.7013846455,-0.1468904005,1/23/2016 12:07:34,1.16,0,0,0.00
887,40.18638,-8.4162,0.7013846455,-0.1468904005,1/23/2016 12:07:35,1.16,0,0,0.00
888,40.18638,-8.4162,0.7013846455,-0.1468904005,1/23/2016 12:07:36,1.16,0,0,0.00
889,40.18639,-8.41619,0.70138482,-0.146890226,1/23/2016 12:07:37,1.16,0.00139929821,1.39929821,1.21
890,40.18639,-8.41618,0.70138482,-0.1468900514,1/23/2016 12:07:38,1.16,0.0008494728956,0.8494728956,0.73
891,40.18638,-8.41617,0.7013846455,-0.1468898769,1/23/2016 12:07:39,1.16,0.00139929821,1.39929821,1.21
892,40.18638,-8.41616,0.7013846455,-0.1468897024,1/23/2016 12:07:40,1.16,0.0008494730208,0.8494730208,0.73
893,40.18639,-8.41615,0.70138482,-0.1468895278,1/23/2016 12:07:41,1.16,0.00139929821,1.39929821,1.21
894,40.18639,-8.41614,0.70138482,-0.1468893533,1/23/2016 12:07:42,1.16,0.0008494728956,0.8494728956,0.73
895,40.1864,-8.41614,0.7013849945,-0.1468893533,1/23/2016 12:07:43,1.16,0.001111949265,1.111949265,0.96
896,40.18641,-8.41613,0.7013851691,-0.1468891788,1/23/2016 12:07:44,1.16,0.001399298058,1.399298058,1.21
897,40.18643,-8.41614,0.7013855181,-0.1468893533,1/23/2016 12:07:45,1.16,0.002380615099,2.380615099,2.06
898,40.18644,-8.41615,0.7013856927,-0.1468895278,1/23/2016 12:07:46,1.16,0.001399297828,1.399297828,1.21
899,40.18646,-8.41615,0.7013860417,-0.1468895278,1/23/2016 12:07:47,1.16,0.002223898533,2.223898533,1.92
900,40.18646,-8.41615,0.7013860417,-0.1468895278,1/23/2016 12:07:48,1.16,0,0,0.00
901,40.18646,-8.41615,0.7013860417,-0.1468895278,1/23/2016 12:07:49,1.16,0,0,0.00
902,40.18647,-8.41616,0.7013862163,-0.1468897024,1/23/2016 12:07:50,1.16,0.001399297601,1.399297601,1.21
903,40.18648,-8.41616,0.7013863908,-0.1468897024,1/23/2016 12:07:51,1.16,0.001111949267,1.111949267,0.96
904,40.18648,-8.41616,0.7013863908,-0.1468897024,1/23/2016 12:07:52,1.16,0,0,0.00
905,40.18648,-8.41616,0.7013863908,-0.1468897024,1/23/2016 12:07:53,1.16,0,0,0.00
906,40.18648,-8.41616,0.7013863908,-0.1468897024,1/23/2016 12:07:54,1.16,0,0,0.00
907,40.18648,-8.41616,0.7013863908,-0.1468897024,1/23/2016 12:07:55,1.16,0,0,0.00
908,40.18648,-8.41616,0.7013863908,-0.1468897024,1/23/2016 12:07:56,1.16,0,0,0.00
909,40.18648,-8.41616,0.7013863908,-0.1468897024,1/23/2016 12:07:57,1.16,0,0,0.00
910,40.18648,-8.41616,0.7013863908,-0.1468897024,1/23/2016 12:07:58,1.16,0,0,0.00
911,40.18648,-8.41616,0.7013863908,-0.1468897024,1/23/2016 12:07:59,1.16,0,0,0.00
912,40.18648,-8.41617,0.7013863908,-0.1468898769,1/23/2016 12:08:00,1.16,0.0008494717685,0.8494717685,0.73
913,40.18648,-8.41617,0.7013863908,-0.1468898769,1/23/2016 12:08:01,1.16,0,0,0.00
914,40.18648,-8.41617,0.7013863908,-0.1468898769,1/23/2016 12:08:02,1.16,0,0,0.00
915,40.18648,-8.41617,0.7013863908,-0.1468898769,1/23/2016 12:08:03,1.16,0,0,0.00
